,0
5167,sensor-data fusion
5168,sentence
5169,sentence symbol
5170,sentential form
5171,sentinel
5172,separator
5173,sequel
5174,sequence
5175,sequencer
5176,sequencing
5177,sequency
5178,sequential
5179,sequential access
5180,sequential algorithm
5181,sequence control register
5182,sequence generator
5183,sequential circuit
5184,sequential cohesion
5185,sequential composition
5186,sequential encoding
5187,sequential file
5188,sequential function
5189,sequential machine
5190,sequential quadratic programming
5191,sequential search algorithm
5192,sequential transducer
5193,serial
5194,serial access
5195,serial adder
5196,serial arithmetic
5197,serial ata
5198,serial in parallel out
5199,serial input/output
5200,serial in serial out
5201,serial interface
5202,serial-parallel
5203,serial port
5204,serial printer
5205,serial process
5206,serial programming
5207,serial transfer
5208,serpentine recording
5209,server
5210,server farm
5211,server-side
5212,service bit
5213,service engineering
5214,service level agreement
5215,service-oriented architecture
5216,session
5217,session layer
5218,set
5219,set algebra
5220,set difference
5221,set-up time
5222,s-gate
5223,sgml
5224,seven-layer reference model
5225,shading model
5226,shadow buffer
5227,shadow-mask cathode-ray tube
5228,shannon diagram
5229,shannon–fano coding
5230,shannon–hartley law
5231,shannon’s model
5232,shannon’s theorems
5233,shape blending
5234,share
5235,shared logic system
5236,shared memory
5237,shareware
5238,sheet feeder
5239,she
5240,shell
5241,shell script
5242,shell’s method
5243,shellsort
5244,shielded twisted pair
5245,shift
5246,shift character
5247,shift counter
5248,shift instruction
5249,shift keying
5250,shift lock
5251,shift-reduce parsing
5252,shift register
5253,shlaer–mellor
5254,shooting method
5255,shortest-path algorithm
5256,shrink-wrap license
5257,shrink-wrapped product
5258,sibling
5259,side effect
5260,sieve benchmark
5261,sifting technique
5262,sig
5263,sigma algebra
5264,sigma language
5265,sigma tree
5266,sigma word
5267,sign
5268,signal
5269,signal conditioning
5270,signal operation
5271,signal processing
5272,signal-to-noise ratio
5273,signature
5274,signature analysis
5275,signature scanning
5276,sign bit
5277,sign digit
5278,signed
5279,signed field
5280,significand
5281,sign off
5282,sign on
5283,sil devices
5284,silicon chip
5285,silicon disk
5286,signed-magnitude representation
5287,significance test
5288,silicon valley
5289,simd processor
5290,similar trees
5291,simm
5292,simple api for xml
5293,simple object access protocol
5294,simple parity check
5295,simplex
5296,simplex codes
5297,simplex method
5298,simpson’s rule
5299,simula
5300,simulated annealing
5301,simulation
5302,simulation language
5303,simulator
5304,simultaneous equations
5305,single-address instruction
5306,single-assignment languages
5307,single attach
5308,single in-line devices
5309,"single instruction, multiple data"
5310,single-step operation
5311,single threading
5312,singly linked list
5313,singular matrix
5314,sinking technique
5315,sio
5316,sipo
5317,siso
5318,sisd processor
5319,site licence
5320,site network
5321,situation semantics
5322,si units
5323,sizing
5324,skeletal strokes
5325,skew
5326,skewed tree
5327,sla
5328,slave machine
5329,skew-symmetric matrix
5330,sleep
5331,slice
5332,slice architecture
5333,slider bar
5334,sloc
5335,slot reader
5336,slotted ring
5337,smalltalk
5338,smart card
5339,smart machine
5340,smartphone
5341,smart terminal
5342,smoothing
5343,smooth shading
5344,smd
5345,smiley
5346,sml
5347,smp
5348,smtp
5349,smurf
5350,sna
5351,snapshot dump
5352,sniffer program
5353,snmp
5354,snobol
5355,snowflake
5356,so
5357,soa
5358,soap
5359,social engineering
5360,social media
5361,soft copy
5362,soft fill
5363,soft font
5364,soft keyboard
5365,soft object
5366,soft return
5367,soft-sectored disk
5368,soft shadow
5369,software
5370,software as a service
5371,software best practice
5372,software capability maturity model
5373,software component specification
5374,software development environment
5375,software development kit
5376,software development process model
5377,software engineering
5378,software engineering environment
5379,software engineering institute
5380,software environment
5381,software fault injection
5382,software house
5383,software library
5384,software life cycle
5385,software maintenance
5386,software metric
5387,software monitor
5388,software package
5389,software piracy
5390,software process
5391,software prototyping
5392,software publisher
5393,software quality assurance
5394,software reliability
5395,software requirements specification
5396,software technology
5397,software tool
5398,solid colour
5399,solid-font printer
5400,solid inkjet printer
5401,solid models
5402,solid-state device
5403,solid-state memory
5404,solid texture
5405,solvable problem
5406,sonet
5407,sop expression
5408,sort generator
5409,sorting
5410,sortkey
5411,sort merge
5412,sound card
5413,soundex code
5414,soundness theorem
5415,source alphabet
5416,source code
5417,source code control
5418,source coding
5419,source coding theorem
5420,source compression coding
5421,source compression factor
5422,source language
5423,source-level compatibility
5424,source lines of code
5425,source listing
5426,source program
5427,source route bridge
5428,source set
5429,spaceball
5430,space character
5431,space complexity
5432,space-division switch
5433,space domain
5434,space-filling curve
5435,space quantization
5436,spacetime
5437,spam
5438,spanning subgraph
5439,spanning tree
5440,sparc
5441,sparse matrix
5442,spatial coherence
5443,spatial reasoning
5444,special character
5445,specialization/generalization
5446,specification
5447,specification language
5448,spectral analysis
5449,specular reflection
5450,speech compression
5451,speech-generation device
5452,speech recognition
5453,speech synthesis
5454,speech understanding
5455,speed
5456,speedup theorem
5457,spelling checker
5458,sphere-packing bound
5459,spider
5460,spidering
5461,spiral model
5462,spline
5463,split
5464,split screen
5465,spoofing
5466,spool
5467,spread
5468,spreadsheet
5469,sprite
5470,spyware
5471,sqa
5472,sql
5473,sql
5474,sql injection
5475,sql server
5476,spread spectrum signalling
5477,stable sorting algorithm
5478,square matrix
5479,square wave
5480,sram
5481,srb
5482,sr flip-flop
5483,ssadm
5484,ssi
5485,ssu
5486,stability
5487,stack
5488,stack algorithm
5489,stack architecture
5490,stack frame
5491,stack manipulation
5492,stack processing
5493,staircase waveform
5494,stand-alone
5495,standard
5496,standard deviation
5497,standard error
5498,standard function
5499,standard interface
5500,standardization
5501,standard ml
5502,standard product of sums
5503,standard product term
5504,standard sum of products
5505,standard sum term
5506,standby time
5507,star
5508,star closure
5509,star-height
5510,star network
5511,start symbol
5512,start time
5513,startup
5514,starvation
5515,statecharts
5516,state diagram
5517,statement
5518,statement label
5519,statement testing
5520,state space
5521,state table
5522,state-transition diagram
5523,state-transition function
5524,state variable
5525,static
5526,static allocation
5527,static analysis
5528,static data structure
5529,static dump
5530,static ram
5531,static web page
5532,station
5533,stationery
5534,statistical analysis
5535,statistical compaction
5536,statistical methods
5537,statistical multiplexing
5538,statistical prediction
5539,statistics
5540,status
5541,status bar
5542,status register
5543,status signal
5544,std
5545,step
5546,steffensen iteration
5547,stepped index fibre
5548,stepsize
5549,stepwise refinement
5550,stiff equations
5551,stm
5552,stochastic matrix
5553,stochastic model
5554,stochastic process
5555,storage
5556,storage allocation
5557,storage area network
5558,storage device
5559,storage element
5560,storage hierarchy
5561,storage location
5562,storage pool
5563,storage protection
5564,storage schema
5565,storage structure
5566,storage tube
5567,store
5568,store and forward
5569,stored procedure
5570,stored program
5571,storyboard
5572,stp
5573,straight insertion sort
5574,straight selection sort
5575,strassen algorithm
5576,stream
5577,stream cipher
5578,streamer
5579,streaming
5580,streaming tape transport
5581,streams interface
5582,stream transformer
5583,stretch
5584,strictness
5585,stride
5586,strikeout
5587,string
5588,string manipulation
5589,string matching
5590,string segment
5591,stripe disk
5592,strobe
5593,stroke
5594,stroke textures
5595,strongly terminating
5596,strong mobility
5597,strong typing
5598,"stroustrup, bjarne"
5599,structural induction
5600,structure
5601,structured analysis
5602,structured coding
5603,structured english
5604,structured programming
5605,structured systems analysis
5606,structured variable
5607,student’s t distribution
5608,stub
5609,stuffit
5610,stx
5611,subdirectory
5612,subgraph
5613,subgroup
5614,sublist
5615,submatrix
5616,submenu
5617,subnet
5618,subnet mask
5619,subnotebook
5620,sub-nyquist sampling
5621,subprogram
5622,subrecursive hierarchy
5623,subroutine
5624,subschema
5625,subscript
5626,subsemigroup
5627,subsequence
5628,subset
5629,substitution
5630,substitution cipher
5631,substring
5632,substring identifier
5633,subsurface scattering
5634,subtractor
5635,subtree
5636,subtype
5637,subversion
5638,successive approximation
5639,successive over-relaxation
5640,successor function
5641,suffix
5642,suffix notation
5643,suite
5644,sumcheck
5645,sum of products expression
5646,sum term
5647,sun microsystems inc.
5648,supercomputer
5649,superconducting memory
5650,superconducting technology
5651,superconductivity
5652,superjanet
5653,super-nyquist sampling
5654,supertwisted nematic display
5655,supersampling
5656,superscalar
5657,supervga
5658,supervisor
5659,supervisor call
5660,supervisor state
5661,support programs
5662,suppress
5663,surface-accessibility shading
5664,surface-colour map
5665,surface-mount technology
5666,sutherland–hodgman clipping algorithm
5667,surface patch
5668,surface reconstruction
5669,surface reflection
5670,surface subdivision
5671,surfing
5672,surjection
5673,suspended process
5674,svc
5675,svg
5676,svga
5677,svn
5678,swapping
5679,sweeping
5680,sweep surface
5681,swift
5682,swipe reader
5683,switch
5684,switching
5685,switching algebra
5686,switching circuit
5687,switching speed
5688,switching theory
5689,switching waveform
5690,sylvester matrices
5691,sybase
5692,symbol
5693,symbolic addressing
5694,symbolic execution
5695,symbolic logic
5696,symbol manipulation
5697,symbol table
5698,symmetric difference
5699,symmetric function
5700,symmetric group
5701,symmetric list
5702,symmetric matrix
5703,symmetric order traversal
5704,symmetric relation
5705,symmetry group
5706,synchronization
5707,synchronizer
5708,synchronous
5709,synchronous bus
5710,synchronous circuit
5711,synchronous concurrent algorithm
5712,synchronous counter
5713,synchronous digital hierarchy
5714,synchronous optical network
5715,synchronous tdm
5716,synchronous transmission
5717,syndrome
5718,syntactic error
5719,syntactic monoid
5720,syntax
5721,syntax analysis
5722,syntax analyser
5723,syntax diagram
5724,syntax error
5725,syntax tree
5726,synthetic camera
5727,system
5728,system accounting
5729,system administrator
5730,systematic code
5731,system box
5732,system building tools
5733,system bus
5734,system crash
5735,system definition
5736,system design
5737,system development
5738,system dictionary
5739,system generation
5740,systemic grammar
5741,system life cycle
5742,systems analysis
5743,system security
5744,systems engineering
5745,systems house
5746,systems integrator
5747,system software
5748,system specification
5749,system requirements specification
5750,systems programmer
5751,systems programming
5752,systems software
5753,systems theory
5754,system tables
5755,system testing
5756,system v
5757,systolic array
5758,t
5759,tab
5760,table
5761,tablet
5762,tag
5763,tail
5764,tape
5765,table-driven algorithm
5766,table lookup
5767,tabular documentation
5768,tagged architecture
5769,tagged image file format
5770,tape backup system
5771,tape-bounded turing machine
5772,tape cartridge
5773,tape deck
5774,tape drive
5775,tape format
5776,tape header
5777,tape label
5778,tape library
5779,tape mark
5780,tape marker
5781,tape transport
5782,tape unit
5783,tar
5784,targa
5785,target alphabet
5786,target computer
5787,task
5788,tautology
5789,tb
5790,tbs
5791,tbyte
5792,t-carrier
5793,tcl
5794,tcp
5795,tcp/ip
5796,t distribution
5797,tdm
5798,tdr
5799,tds
5800,tebi-
5801,tear-off menu
5802,telebanking
5803,telecommuting
5804,teleconferencing
5805,teleprinter
5806,teleshopping
5807,telesoftware
5808,teletext
5809,teletypewriter
5810,teleworking
5811,telnet
5812,template
5813,temporal cohesion
5814,temporal logic
5815,ten’s complement
5816,ter
5817,tera-
5818,term
5819,term algebra
5820,terminal
5821,terminal controller
5822,terminal node
5823,terminal server
5824,terminal symbol
5825,termination
5826,"termination, proof of"
5827,terminator
5828,term language
5829,term rewriting system
5830,ternary logic
5831,ternary selector gate
5832,ternary threshold gate
5833,tessellation
5834,test-data generator
5835,test and set
5836,test bed
5837,test case
5838,test coverage
5839,test data
5840,testing
5841,test oracle
5842,test run
5843,test suite
5844,tex
5845,texas instruments
5846,text box
5847,text editor
5848,text formatter
5849,text mode
5850,text processing
5851,text-to-speech
5852,texture mapping
5853,texture placement
5854,texturing
5855,tfel
5856,t flip-flop
5857,tflops
5858,tft
5859,tga
5860,t-gate
5861,the open group
5862,theorem proving
5863,theory
5864,theory of types
5865,thermal inkjet
5866,thermal printer
5867,thesaurus
5868,thick ethernet
5869,thick wire
5870,thin client
5871,thin ethernet
5872,thermal transfer printer
5873,thin-film electroluminescent display
5874,thin-film transistor
5875,thin wire
5876,third generation
5877,third normal form
5878,third-party maintenance
5879,"thompson, ken"
5880,thrashing
5881,threaded list
5882,threading
5883,threat
5884,three-address instruction
5885,three-dimensional array
5886,three-state output
5887,three-term control
5888,threshold element
5889,throughput
5890,thue-system
5891,thumb drive
5892,thumbnail
5893,thunderbolt
5894,thunk
5895,tianhe-2
5896,tiff
5897,tile
5898,tiling
5899,tiling structure
5900,time-bounded turing machine
5901,time complexity
5902,time division multiplexing
5903,time division switch
5904,time domain
5905,time domain reflectometer
5906,time-of-day clock
5907,timeout
5908,time quantization
5909,timer clock
5910,time series
5911,time sharing
5912,time slicing
5913,timestamp
5914,timing analysis
5915,timing diagram
5916,tint fill
5917,tip
5918,tip node
5919,tk
5920,t2l
5921,tlb
5922,tlu
5923,tm
5924,toggle
5925,toggling speed
5926,token
5927,token bus
5928,token ring
5929,tolerable risk
5930,toner
5931,toner cartridge
5932,tool
5933,toolbar
5934,toolbox
5935,toolkit
5936,top-down development
5937,top-down parsing
5938,topological sort
5939,topology
5940,"torvalds, linus benedict"
5941,"total correctness, proof of"
5942,total function
5943,totally ordered structure
5944,total ordering
5945,total recursive function
5946,totem-pole output
5947,touchpad
5948,touchscreen
5949,touch-sensitive device
5950,tournament
5951,tournament method
5952,towers of hanoi
5953,tower
5954,tpm
5955,tp monitor
5956,trace program
5957,track
5958,tracker
5959,trackerball
5960,tractor
5961,trade secret
5962,traffic
5963,traffic control
5964,trailer label
5965,trailer record
5966,trailing edge
5967,train printer
5968,transaction
5969,transact-sql
5970,transceiver
5971,transducer
5972,transfer rate
5973,transformation
5974,transaction file
5975,transaction processing
5976,transformational grammar
5977,transformational semantics
5978,transformation matrix
5979,transformation monoid
5980,transformation semigroup
5981,transistor-transistor logic
5982,transform domain
5983,transient error
5984,transistor
5985,transitive closure
5986,transitive relation
5987,translation
5988,translation table
5989,translator
5990,translation look-aside buffer
5991,translator writing system
5992,transmission channel
5993,transmission control protocol
5994,transmission control unit
5995,transmission line
5996,transmission rate
5997,transparency
5998,transparent
5999,transport
6000,transportable
6001,transport layer
6002,travelling salesman problem
6003,transpose
6004,transposition cipher
6005,transputer
6006,trap
6007,trapezium rule
6008,trapezoidal rule
6009,traversal
6010,tree
6011,tree automaton
6012,tree grammar
6013,tree language
6014,treelike network
6015,tree search
6016,tree selection sort
6017,tree walking
6018,trial function
6019,triangle inequality
6020,triangular matrix
6021,triangular patch
6022,triangular waveform
6023,triangulation
6024,tridiagonal matrix
6025,trie search
6026,trigger
6027,trim
6028,triple precision
6029,tri-state output
6030,tristimulus values
6031,trivial graph
6032,trojan horse
6033,tron
6034,trs
6035,trouble shooting
6036,truecolor
6037,true complement
6038,truetype font
6039,truncation
6040,truncation error
6041,trunk
6042,trunk circuit
6043,trusted
6044,truth-maintenance system
6045,truth table
6046,tsp
6047,t-sql
6048,ttf
6049,ttl
6050,tts
6051,tty
6052,t-type flip-flop
6053,tunnelling
6054,tuple
6055,"turing, alan (mathison)"
6056,turing computability
6057,turing machine
6058,turing’s thesis
6059,turing test
6060,turnaround time
6061,turnkey operation
6062,turtle graphics
6063,twain
6064,tweening
6065,twisted pair
6066,twitter
6067,two-address instruction
6068,two-dimensional array
6069,two-level grammars
6070,two-level memory
6071,two-norm
6072,two-plus-one address
6073,two’s complement
6074,two-way linked list
6075,two-way merge
6076,type
6077,"type 0, 1, 2, 3 language"
6078,type 1 font
6079,type 3 font
6080,typeahead
6081,type-insensitive code
6082,type system
6083,typewriter terminal
6084,uart
6085,ubiquitous computing
6086,ucs
6087,ucs-2
6088,ucs-4
6089,udf
6090,ui
6091,uims
6092,ula
6093,uml
6094,unary operation
6095,unbalanced cable
6096,unbundling
6097,uncertainty
6098,uncommitted logic array
6099,unconditional jump
6100,uncontrolled format string
6101,undecidable
6102,underflow
6103,undirected graph
6104,undo
6105,unfolding
6106,unicode
6107,unification
6108,unified modelling language
6109,unified process
6110,unilaterally connected graph
6111,uninterruptible power supply
6112,union
6113,unipolar signal
6114,uniquely decodable
6115,unisys
6116,unitary semiring
6117,unit matrix
6118,unit testing
6119,univac
6120,universal character set
6121,universal flip-flop
6122,universal product code
6123,universal quantifier
6124,universal serial bus
6125,universal set
6126,universal turing machine
6127,unix
6128,unlock
6129,unordered tree
6130,unpack
6131,unshielded twisted pair
6132,unsigned
6133,unsolvable
6134,up
6135,up
6136,upc
6137,upline
6138,upload
6139,up operation
6140,upper bound
6141,ups
6142,uptime
6143,up vector
6144,uri
6145,url
6146,usb
6147,usb drive
6148,upward compatibility
6149,user-interface management system
6150,user requirements specification
6151,usenet
6152,user account
6153,user agent
6154,user area
6155,user-friendly
6156,user interface
6157,user manual
6158,user state
6159,user view
6160,utf-8
6161,utf-16
6162,utf-32
6163,utility programs
6164,utp
6165,uvwxy lemma
6166,v
6167,vaccine
6168,vads
6169,vacuum fluorescent display
6170,validate
6171,validation
6172,validity check
6173,valuator
6174,value-added
6175,van
6176,v&v
6177,var
6178,variable
6179,van wijngaarden grammar
6180,variable bit rate
6181,variable delay
6182,variable-length code
6183,variable-length vector
6184,variable word length computer
6185,variance
6186,variant field
6187,variation
6188,vax
6189,vax/vms
6190,variational method
6191,vba
6192,vb.net
6193,vbr
6194,vbscript
6195,vdi
6196,vdl
6197,vdm
6198,vdt
6199,vdu
6200,vector
6201,vector display
6202,vectored interrupts
6203,vector font
6204,vector graphics
6205,vector norm
6206,vector processing
6207,veitch diagram
6208,venn diagram
6209,verification
6210,verification and validation
6211,verification condition
6212,verification system
6213,veronica
6214,version control
6215,version number
6216,vertex
6217,vertical check
6218,vertical microinstruction
6219,vertical recording
6220,very large-scale integration
6221,very long instruction word
6222,vesa
6223,vfat
6224,vfd
6225,vfu
6226,vga
6227,vhdl
6228,video
6229,videoconferencing
6230,video scanner
6231,video terminal
6232,videotex
6233,vienna definition language
6234,vienna development method
6235,virtual learning environment
6236,view
6237,viewing
6238,view plane
6239,viewport
6240,virgin medium
6241,virtual call service
6242,virtual circuit
6243,virtual connection
6244,virtual disk drive
6245,virtual machine
6246,virtual memory
6247,virtual reality
6248,virtual screen
6249,virtual terminal
6250,virtual world
6251,virus
6252,virus detection
6253,visicalc
6254,visual basic for applications
6255,visual basic
6256,visual basic 2005
6257,visual basic .net
6258,visual c++
6259,visual display unit
6260,visualization
6261,viterbi decoding
6262,vlb
6263,vle
6264,vlfmf
6265,vliw
6266,vlsi
6267,vm/cms
6268,vme bus
6269,v-model
6270,vms
6271,voice activation
6272,voiceband
6273,voice coil
6274,voice input device
6275,voice mail
6276,voice messaging
6277,voice over internet protocol
6278,voice recognition
6279,void set
6280,voip
6281,volatile memory
6282,volterra integral equation
6283,volume
6284,volume label
6285,volume visualization
6286,"von neumann, john"
6287,von neumann machine
6288,v operation
6289,voronoi diagram
6290,voting logic
6291,voxel
6292,vpn
6293,vr
6294,vsam
6295,v-series
6296,wafer-scale integration
6297,vso
6298,vtfl code
6299,vtvl code
6300,vulnerability
6301,vv&t
6302,vw-grammar
6303,w3
6304,w3c
6305,wafer
6306,wais
6307,wait list
6308,wait operation
6309,wait state
6310,walkthrough
6311,wallpaper
6312,walsh analysis
6313,walsh functions
6314,walsh transform
6315,wan
6316,wand
6317,wap
6318,ward–mellor
6319,warm boot
6320,warnock’s algorithm
6321,warping
6322,warshall’s algorithm
6323,watchdog timer
6324,waterfall model
6325,watfiv
6326,watfor
6327,wavelet
6328,wavelet radiosity
6329,wavelet transform
6330,wave-table synthesis
6331,wc
6332,weakening
6333,weakest precondition
6334,weakly terminating
6335,weak memory model
6336,wavelength-division multiplexing
6337,wavelet image compression
6338,web-based distributed authoring and versioning
6339,weak mobility
6340,web
6341,web
6342,web 2.0
6343,web application
6344,web development
6345,web browser
6346,webcam
6347,web crawler
6348,webdav
6349,web design
6350,web feed
6351,web log
6352,web master
6353,web of trust
6354,web page
6355,web server
6356,web service
6357,website
6358,website defacement
6359,weiler–atherton clipping algorithm
6360,web spider
6361,weighted code
6362,weighted graph
6363,weighted least squares
6364,weighted mean
6365,well-formed
6366,well-formed formula
6367,well-founded relation
6368,well-ordered set
6369,wep
6370,wff
6371,w grammar
6372,whetstone benchmark
6373,while loop
6374,while program
6375,while programming language
6376,whirlwind
6377,whiteboard
6378,white-box testing
6379,white noise
6380,white pages
6381,whois
6382,whole number
6383,wide area information service
6384,wide area network
6385,widget
6386,width
6387,wifi
6388,wiki
6389,wikileaks
6390,wikipedia
6391,wildcard
6392,williams-tube store
6393,wimp
6394,winchester technology
6395,winding number
6396,window
6397,windows
6398,windows 95
6399,windows 98
6400,windows 2000
6401,windows millennium edition
6402,windows 7
6403,windows 8
6404,windows manager
6405,windows me
6406,windows nt
6407,windows phone
6408,windows system
6409,windows vista
6410,windows xp
6411,winograd’s algorithm
6412,winzip
6413,wired logic
6414,wired-program computer
6415,wireframe model
6416,wireless
6417,wireless access point
6418,wireless applications protocol
6419,wireless lan
6420,wireless sensor network
6421,wire wrapping
6422,"wirth, niklaus (emil)"
6423,wizard
6424,wlan
6425,word
6426,word
6427,word length
6428,word processing
6429,word processor
6430,word size
6431,word wrap
6432,work area
6433,workbench
6434,work file
6435,working set
6436,workspace
6437,workstation
6438,world coordinates
6439,world wide web
6440,world wide web consortium
6441,worm
6442,worst-case analysis
6443,worst fit
6444,wp
6445,wpa
6446,write
6447,wraparound
6448,writeable control store
6449,write error
6450,write error recovery
6451,write head
6452,write instruction
6453,write-once
6454,write protect
6455,write ring
6456,write time
6457,wsdl
6458,www
6459,wysiwyg
6460,x
6461,x509
6462,xeon
6463,xerox corporation
6464,xga
6465,xhtml
6466,xml
6467,xml
6468,xml database
6469,xml schema
6470,xmodem
6471,xms memory
6472,x-on/x-off
6473,x/open
6474,xor
6475,xpath
6476,xquery
6477,xs3 code
6478,x-series
6479,xsl
6480,xslt
6481,xss
6482,x terminal
6483,xui
6484,x user interface
6485,x windows
6486,yacc
6487,yahoo
6488,yellow book
6489,yellow ethernet
6490,yellow pages
6491,y2k
6492,yourdon
6493,youtube
6494,z
6495,z3
6496,z-buffer
6497,zero function
6498,zero matrix
6499,zero suppression
6500,zero-trip loop
6501,zero-wait state
6502,zero word
6503,zif socket
6504,zip
6505,zero-address instruction
6506,zip file
6507,zone
6508,ziv–lempel compaction
6509,"zuckerberg, mark elliot"
6510,
